__table__,Outlet ID,Outlet Name,KA Manager,Employee ID,Segment,Is Active,Has Fridge,Has Draught,Draught Installed,__empty__,Date,SKU,Sales Unit,Actual Volume,Category,Raw Actual Volume,Crate Equivalent Factor,Target Date,Target Month,Full Month Target,Raw Full Month Target,Target Crate Equivalent Factor,Source Employee ID,Target Owner Mapping,Planned Visits,Actual Visits,JP Good Visits,Visit Completion,JP Adherence,Is Working Day,KPI,Weight,Included Final,Key,Value
sales,2336521,Mereb Butchery,Alemayehu,3359,Butchery,True,True,True,Yes,,2026-07-02,Habesha 30L KEG Draught Beer,Fibath Trading,7.575757575757576,Draught,2.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1000089,Messob Habesha Bucher,London,2526,Restaurant,True,True,True,Yes,,2026-07-02,Habesha 30L KEG Draught Beer,Seblu Deresse Mekonnen,3.787878787878788,Draught,1.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1067597,Mira feyel kurt,Chandra,295,Butchery,True,True,False,No,,2026-07-02,Habesha Beer,Yigeremu Goshu Hordofa,5.0,Bottle,5.0,1.0,,,,,,,,,,,,,,,,,,
sales,1067597,Mira feyel kurt,Chandra,295,Butchery,True,True,False,No,,2026-07-02,Negus Malt,Yigeremu Goshu Hordofa,1.0,Bottle,1.0,1.0,,,,,,,,,,,,,,,,,,
sales,1008545,Mk`s bar,Alemayehu,3359,Bar and Restaurant,True,False,False,No,,2026-07-02,Habesha Beer,Fibath Trading,3.0,Bottle,3.0,1.0,,,,,,,,,,,,,,,,,,
sales,1055871,Natani,Netsanet,215,Restaurant,True,False,False,No,,2026-07-02,Habesha Beer,Dawileon Trading Plc,3.0,Bottle,3.0,1.0,,,,,,,,,,,,,,,,,,
sales,1002844,National Hotel,Chandra,295,Bar,True,True,False,No,,2026-07-02,Habesha Beer,Seblu Deresse Mekonnen,5.0,Bottle,5.0,1.0,,,,,,,,,,,,,,,,,,
sales,1002844,National Hotel,Chandra,295,Bar,True,True,False,No,,2026-07-02,Negus Malt,Seblu Deresse Mekonnen,3.0,Bottle,3.0,1.0,,,,,,,,,,,,,,,,,,
sales,1580270,nor Addis Kurt,London,2526,Butchery,True,True,True,Yes,,2026-07-02,Habesha Beer,Guade Lakew Wondifraw,9.0,Bottle,9.0,1.0,,,,,,,,,,,,,,,,,,
sales,1580270,nor Addis Kurt,London,2526,Butchery,True,True,True,Yes,,2026-07-02,Negus Malt,Guade Lakew Wondifraw,1.0,Bottle,1.0,1.0,,,,,,,,,,,,,,,,,,
sales,1216866,On Time,Alemayehu,3359,Hotel,True,True,True,Yes,,2026-07-02,Habesha 30L KEG Draught Beer,Fibath Trading,3.787878787878788,Draught,1.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1560742,Read Sea Club,Alemayehu,3359,Bar,True,False,False,No,,2026-07-02,Habesha Beer,Fibath Trading,5.0,Bottle,5.0,1.0,,,,,,,,,,,,,,,,,,
sales,1214332,Rebka butchery,Alemayehu,3359,Butchery,True,True,True,Yes,,2026-07-02,Habesha Beer,Fibath Trading,12.0,Bottle,12.0,1.0,,,,,,,,,,,,,,,,,,
sales,1214332,Rebka butchery,Alemayehu,3359,Butchery,True,True,True,Yes,,2026-07-02,Negus Malt,Fibath Trading,3.0,Bottle,3.0,1.0,,,,,,,,,,,,,,,,,,
sales,1023776,Sami wendmamach,Netsanet,215,Butchery,True,True,True,Yes,,2026-07-02,Habesha 30L KEG Draught Beer,Dawileon Trading Plc,18.93939393939394,Draught,5.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1217404,Semen Hotel,London,2526,Hotel,True,True,False,No,,2026-07-02,Habesha Beer,DA Beverage Distribution plc,5.0,Bottle,5.0,1.0,,,,,,,,,,,,,,,,,,
sales,1211178,Shan Tou Special chinesee,Netsanet,215,Restaurant,True,False,False,No,,2026-07-02,Habesha Beer,Dawileon Trading Plc,3.0,Bottle,3.0,1.0,,,,,,,,,,,,,,,,,,
sales,1569322,shger gebta,London,2526,Bar and Restaurant,True,True,True,Yes,,2026-07-02,Habesha 30L KEG Draught Beer,Guade Lakew Wondifraw,11.363636363636363,Draught,3.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1009257,Shembegen Hotel,Chandra,295,Bar and Restaurant,True,False,False,No,,2026-07-02,Habesha Beer,Seblu Deresse Mekonnen,2.0,Bottle,2.0,1.0,,,,,,,,,,,,,,,,,,
sales,1126157,Sherar Addis Hotel,Netsanet,215,Hotel,True,False,False,No,,2026-07-02,Habesha Beer,Dawileon Trading Plc,2.0,Bottle,2.0,1.0,,,,,,,,,,,,,,,,,,
sales,1126157,Sherar Addis Hotel,Netsanet,215,Hotel,True,False,False,No,,2026-07-02,Negus Malt,Dawileon Trading Plc,1.0,Bottle,1.0,1.0,,,,,,,,,,,,,,,,,,
sales,1048146,Shi jia zhuang restaurant,Netsanet,215,Restaurant,True,False,False,No,,2026-07-02,Habesha Beer,Dawileon Trading Plc,13.0,Bottle,13.0,1.0,,,,,,,,,,,,,,,,,,
sales,1235470,sifen bar and restaurant,London,2526,Butchery,True,True,True,Yes,,2026-07-02,Habesha 30L KEG Draught Beer,Seblu Deresse Mekonnen,3.787878787878788,Draught,1.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,2675040,Sitota Kurti And Kitfo,London,2526,Butchery,True,True,True,Yes,,2026-07-02,Habesha 30L KEG Draught Beer,Fibath Trading,3.787878787878788,Draught,1.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1002033,Snoze Hotel,Alemayehu,3359,Bar,True,False,False,No,,2026-07-02,Habesha 30L KEG Draught Beer,Shimeles Solomon Ahmed,3.787878787878788,Draught,1.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1005213,Sunshine Bar and Restaurant,Chandra,295,Bar and Restaurant,True,True,False,No,,2026-07-02,Habesha Beer,Seblu Deresse Mekonnen,1.0,Bottle,1.0,1.0,,,,,,,,,,,,,,,,,,
sales,2350521,TAO hotal,Netsanet,215,Bar and Restaurant,True,True,False,No,,2026-07-02,Habesha Beer,Dawileon Trading Plc,22.0,Bottle,22.0,1.0,,,,,,,,,,,,,,,,,,
sales,2757908,Tarik Lounge,Alemayehu,3359,Butchery,True,True,False,No,,2026-07-02,Habesha Beer,Fibath Trading,3.0,Bottle,3.0,1.0,,,,,,,,,,,,,,,,,,
sales,1002659,Tedila Hotel,Chandra,295,Bar,True,True,False,No,,2026-07-02,Habesha Beer,Seblu Deresse Mekonnen,10.0,Bottle,10.0,1.0,,,,,,,,,,,,,,,,,,
sales,1570790,The Bonroyal Hotel,Netsanet,215,Hotel,True,False,False,No,,2026-07-02,Habesha Beer,Dawileon Trading Plc,5.0,Bottle,5.0,1.0,,,,,,,,,,,,,,,,,,
sales,1214830,The Chill Spot,Alemayehu,3359,Bar and Restaurant,True,False,False,No,,2026-07-02,Habesha Beer,Fibath Trading,3.0,Bottle,3.0,1.0,,,,,,,,,,,,,,,,,,
sales,1010277,Totot Cultural Restaurant,Alemayehu,3359,Restaurant,True,True,False,No,,2026-07-02,Habesha Beer,Fibath Trading,10.0,Bottle,10.0,1.0,,,,,,,,,,,,,,,,,,
sales,1010277,Totot Cultural Restaurant,Alemayehu,3359,Restaurant,True,True,False,No,,2026-07-02,Negus Malt,Fibath Trading,5.0,Bottle,5.0,1.0,,,,,,,,,,,,,,,,,,
sales,2828624,Tsina kurt ena kitfo(72),Alemayehu,3359,Butchery,True,True,False,No,,2026-07-02,Habesha 30L KEG Draught Beer,Fibath Trading,7.575757575757576,Draught,2.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1130916,Union by Lucy,Netsanet,215,Restaurant,True,False,False,No,,2026-07-02,Habesha Beer,Dawileon Trading Plc,10.0,Bottle,10.0,1.0,,,,,,,,,,,,,,,,,,
sales,1000024,Veronica Bar and Resturant,Alemayehu,3359,Bar and Restaurant,True,False,False,No,,2026-07-02,Habesha 30L KEG Draught Beer,Shimeles Solomon Ahmed,3.787878787878788,Draught,1.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1010395,Wato Hotel,Chandra,295,Hotel,True,False,True,Yes,,2026-07-02,Habesha 30L KEG Draught Beer,Yigeremu Goshu Hordofa,7.575757575757576,Draught,2.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1002706,Wegagen Hotel,Chandra,295,Bar,True,True,False,No,,2026-07-02,Habesha Beer,Seblu Deresse Mekonnen,10.0,Bottle,10.0,1.0,,,,,,,,,,,,,,,,,,
sales,1005033,yerga Butchery,London,2526,Restaurant,True,True,True,Yes,,2026-07-02,Habesha Beer,DA Beverage Distribution plc,15.0,Bottle,15.0,1.0,,,,,,,,,,,,,,,,,,
sales,1002658,Yilma Hotel,Chandra,295,Bar,True,True,False,No,,2026-07-02,Habesha Beer,Seblu Deresse Mekonnen,2.0,Bottle,2.0,1.0,,,,,,,,,,,,,,,,,,
sales,1005314,Yod Abyssinia cultural Ambassador,Alemayehu,3359,Restaurant,True,True,False,No,,2026-07-02,Habesha Beer,Fibath Trading,10.0,Bottle,10.0,1.0,,,,,,,,,,,,,,,,,,
sales,1005314,Yod Abyssinia cultural Ambassador,Alemayehu,3359,Restaurant,True,True,False,No,,2026-07-02,Negus Malt,Fibath Trading,3.0,Bottle,3.0,1.0,,,,,,,,,,,,,,,,,,
sales,1005311,Yomana Kitefo Bet,Alemayehu,3359,Restaurant,True,True,False,No,,2026-07-02,Habesha Beer,Fibath Trading,7.0,Bottle,7.0,1.0,,,,,,,,,,,,,,,,,,
sales,1005311,Yomana Kitefo Bet,Alemayehu,3359,Restaurant,True,True,False,No,,2026-07-02,Negus Malt,Fibath Trading,1.0,Bottle,1.0,1.0,,,,,,,,,,,,,,,,,,
sales,2841712,Yonase chercher,Netsanet,215,Butchery,True,True,True,Yes,,2026-07-02,Habesha 30L KEG Draught Beer,Dawileon Trading Plc,37.87878787878788,Draught,10.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1633255,ze bridge bar,London,2526,Butchery,True,True,True,Yes,,2026-07-02,Habesha 30L KEG Draught Beer,Seblu Deresse Mekonnen,3.787878787878788,Draught,1.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1027080,Zebasil Lounge,Chandra,295,lounge,True,False,False,No,,2026-07-02,Habesha Beer,Yigeremu Goshu Hordofa,9.0,Bottle,9.0,1.0,,,,,,,,,,,,,,,,,,
sales,1027080,Zebasil Lounge,Chandra,295,lounge,True,False,False,No,,2026-07-02,Negus Malt,Yigeremu Goshu Hordofa,2.0,Bottle,2.0,1.0,,,,,,,,,,,,,,,,,,
sales,1000112,Zegelila Restaurant,Alemayehu,3359,Butchery,True,True,True,Yes,,2026-07-02,Habesha 30L KEG Draught Beer,Fibath Trading,7.575757575757576,Draught,2.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,2785966,zegeye butchery,Netsanet,215,Butchery,True,False,True,Yes,,2026-07-02,Habesha 30L KEG Draught Beer,Dawileon Trading Plc,7.575757575757576,Draught,2.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,2812402,Zemera Kurte,Alemayehu,3359,Butchery,True,False,False,No,,2026-07-02,Habesha Beer,Fibath Trading,6.0,Bottle,6.0,1.0,,,,,,,,,,,,,,,,,,
sales,1225868,Zequals kitfo bet,London,2526,Butchery,True,True,True,Yes,,2026-07-02,Habesha 30L KEG Draught Beer,Fibath Trading,7.575757575757576,Draught,2.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1216716,5kilo bar&restaurant,London,2526,Bar and Restaurant,True,True,True,Yes,,2026-07-03,Habesha Beer,DA Beverage Distribution plc,10.0,Bottle,10.0,1.0,,,,,,,,,,,,,,,,,,
sales,2931271,70 Dereja,Alemayehu,3359,Restaurant,True,False,False,No,,2026-07-03,Habesha Beer,Fibath Trading,2.0,Bottle,2.0,1.0,,,,,,,,,,,,,,,,,,
sales,2048809,Abem Hotel,Chandra,295,Bar and Restaurant,True,True,False,No,,2026-07-03,Habesha Beer,Seblu Deresse Mekonnen,20.0,Bottle,20.0,1.0,,,,,,,,,,,,,,,,,,
sales,2048809,Abem Hotel,Chandra,295,Bar and Restaurant,True,True,False,No,,2026-07-03,Negus Malt,Seblu Deresse Mekonnen,3.0,Bottle,3.0,1.0,,,,,,,,,,,,,,,,,,
sales,1127272,Adinew Bar and Res,Netsanet,215,Butchery,True,True,True,Yes,,2026-07-03,Habesha Beer,Genet Woldeab Bizane,10.0,Bottle,10.0,1.0,,,,,,,,,,,,,,,,,,
sales,1127272,Adinew Bar and Res,Netsanet,215,Butchery,True,True,True,Yes,,2026-07-03,Negus Malt,Genet Woldeab Bizane,5.0,Bottle,5.0,1.0,,,,,,,,,,,,,,,,,,
sales,1215666,Amene butchery,Alemayehu,3359,Butchery,True,True,True,Yes,,2026-07-03,Habesha Beer,Shimeles Solomon Ahmed,20.0,Bottle,20.0,1.0,,,,,,,,,,,,,,,,,,
sales,1215666,Amene butchery,Alemayehu,3359,Butchery,True,True,True,Yes,,2026-07-03,Habesha 30L KEG Draught Beer,Shimeles Solomon Ahmed,7.575757575757576,Draught,2.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1000052,Ananiya Hotel,Alemayehu,3359,Bar,True,True,False,No,,2026-07-03,Habesha Beer,Shimeles Solomon Ahmed,5.0,Bottle,5.0,1.0,,,,,,,,,,,,,,,,,,
sales,1132865,Andinet butchery,Netsanet,215,Butchery,True,True,False,No,,2026-07-03,Negus Malt,Dawileon Trading Plc,1.0,Bottle,1.0,1.0,,,,,,,,,,,,,,,,,,
sales,1001071,Antica Bar and Restaurant,Netsanet,215,Restaurant,True,False,False,No,,2026-07-03,Habesha Beer,Dawileon Trading Plc,4.0,Bottle,4.0,1.0,,,,,,,,,,,,,,,,,,
sales,1207099,Asko level 5 Hotel,Chandra,295,Bar and Restaurant,True,True,True,Yes,,2026-07-03,Habesha Beer,Seblu Deresse Mekonnen,14.0,Bottle,14.0,1.0,,,,,,,,,,,,,,,,,,
sales,1207099,Asko level 5 Hotel,Chandra,295,Bar and Restaurant,True,True,True,Yes,,2026-07-03,Negus Malt,Seblu Deresse Mekonnen,3.0,Bottle,3.0,1.0,,,,,,,,,,,,,,,,,,
sales,1006117,Asitera Hotel,Chandra,295,Bar and Restaurant,True,False,False,No,,2026-07-03,Habesha Beer,Seblu Deresse Mekonnen,2.0,Bottle,2.0,1.0,,,,,,,,,,,,,,,,,,
sales,2180441,Atmosphere lounge,Netsanet,215,Bar and Restaurant,True,True,True,Yes,,2026-07-03,Habesha 30L KEG Draught Beer,Dawileon Trading Plc,22.727272727272727,Draught,6.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1001387,Bartina Hotel,Alemayehu,3359,Butchery,True,True,True,Yes,,2026-07-03,Habesha 30L KEG Draught Beer,Shimeles Solomon Ahmed,3.787878787878788,Draught,1.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1057642,Befrehot Hotel,Alemayehu,3359,Bar,True,False,False,No,,2026-07-03,Habesha Beer,Shimeles Solomon Ahmed,15.0,Bottle,15.0,1.0,,,,,,,,,,,,,,,,,,
sales,1057503,Best Western Plus Addis Ababa Hotel,Netsanet,215,Hotel,True,True,True,Yes,,2026-07-03,Habesha Beer,Dawileon Trading Plc,20.0,Bottle,20.0,1.0,,,,,,,,,,,,,,,,,,
sales,1057503,Best Western Plus Addis Ababa Hotel,Netsanet,215,Hotel,True,True,True,Yes,,2026-07-03,Negus Malt,Dawileon Trading Plc,1.0,Bottle,1.0,1.0,,,,,,,,,,,,,,,,,,
sales,1710068,Best Western Premier hotel,Netsanet,215,Hotel,True,False,False,No,,2026-07-03,Habesha Beer,Dawileon Trading Plc,10.0,Bottle,10.0,1.0,,,,,,,,,,,,,,,,,,
sales,1710068,Best Western Premier hotel,Netsanet,215,Hotel,True,False,False,No,,2026-07-03,Negus Malt,Dawileon Trading Plc,1.0,Bottle,1.0,1.0,,,,,,,,,,,,,,,,,,
sales,1001385,Betenda Kurt,Alemayehu,3359,Butchery,True,True,True,Yes,,2026-07-03,Habesha 30L KEG Draught Beer,Shimeles Solomon Ahmed,3.787878787878788,Draught,1.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1001090,Bole Wings Bar and Restaurant,Netsanet,215,Bar and Restaurant,True,True,False,No,,2026-07-03,Habesha Beer,Dawileon Trading Plc,5.0,Bottle,5.0,1.0,,,,,,,,,,,,,,,,,,
sales,1001090,Bole Wings Bar and Restaurant,Netsanet,215,Bar and Restaurant,True,True,False,No,,2026-07-03,Negus Malt,Dawileon Trading Plc,1.0,Bottle,1.0,1.0,,,,,,,,,,,,,,,,,,
sales,1579550,bricks lounge,Alemayehu,3359,Bar and Restaurant,True,True,False,No,,2026-07-03,Habesha Beer,Fibath Trading,4.0,Bottle,4.0,1.0,,,,,,,,,,,,,,,,,,
sales,1002031,Bridge Hotel,Alemayehu,3359,Bar,True,True,True,Yes,,2026-07-03,Habesha Beer,Shimeles Solomon Ahmed,41.0,Bottle,41.0,1.0,,,,,,,,,,,,,,,,,,
sales,2926342,Cheru Adama Special Kurt,Alemayehu,3359,Butchery,True,False,False,No,,2026-07-03,Habesha Beer,Shimeles Solomon Ahmed,10.0,Bottle,10.0,1.0,,,,,,,,,,,,,,,,,,
sales,2926342,Cheru Adama Special Kurt,Alemayehu,3359,Butchery,True,False,False,No,,2026-07-03,Negus Malt,Shimeles Solomon Ahmed,5.0,Bottle,5.0,1.0,,,,,,,,,,,,,,,,,,
sales,2948842,Corner  Lounge,Netsanet,215,Butchery,True,True,True,Yes,,2026-07-03,Habesha 30L KEG Draught Beer,Dawileon Trading Plc,7.575757575757576,Draught,2.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,2958749,crescnt hotel,Netsanet,215,Hotel,True,False,False,No,,2026-07-03,Habesha Beer,Dawileon Trading Plc,3.0,Bottle,3.0,1.0,,,,,,,,,,,,,,,,,,
sales,2958749,crescnt hotel,Netsanet,215,Hotel,True,False,False,No,,2026-07-03,Negus Malt,Dawileon Trading Plc,1.0,Bottle,1.0,1.0,,,,,,,,,,,,,,,,,,
sales,1207997,Damo butchery  (bulbula,Alemayehu,3359,Butchery,True,False,False,No,,2026-07-03,Habesha Beer,Shimeles Solomon Ahmed,18.0,Bottle,18.0,1.0,,,,,,,,,,,,,,,,,,
sales,1566608,Daron Hotel,Chandra,295,Bar and Restaurant,True,True,False,No,,2026-07-03,Habesha 30L KEG Draught Beer,DA Beverage Distribution plc,7.575757575757576,Draught,2.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1566608,Daron Hotel,Chandra,295,Bar and Restaurant,True,True,False,No,,2026-07-03,Habesha Beer,Seblu Deresse Mekonnen,5.0,Bottle,5.0,1.0,,,,,,,,,,,,,,,,,,
sales,2079435,Desaleche kitfo,Chandra,295,Bar and Restaurant,True,False,False,No,,2026-07-03,Habesha Beer,Seblu Deresse Mekonnen,2.0,Bottle,2.0,1.0,,,,,,,,,,,,,,,,,,
sales,2079435,Desaleche kitfo,Chandra,295,Bar and Restaurant,True,False,False,No,,2026-07-03,Negus Malt,Seblu Deresse Mekonnen,1.0,Bottle,1.0,1.0,,,,,,,,,,,,,,,,,,
sales,1009775,Di Na Poli Hotel,Chandra,295,Bar and Restaurant,True,False,False,No,,2026-07-03,Habesha Beer,Seblu Deresse Mekonnen,2.0,Bottle,2.0,1.0,,,,,,,,,,,,,,,,,,
sales,1009775,Di Na Poli Hotel,Chandra,295,Bar and Restaurant,True,False,False,No,,2026-07-03,Negus Malt,Seblu Deresse Mekonnen,1.0,Bottle,1.0,1.0,,,,,,,,,,,,,,,,,,
sales,1858638,Erasu Bahiru Deka Butchery,Alemayehu,3359,Bar,True,True,True,Yes,,2026-07-03,Habesha Beer,Shimeles Solomon Ahmed,10.0,Bottle,10.0,1.0,,,,,,,,,,,,,,,,,,
sales,1858638,Erasu Bahiru Deka Butchery,Alemayehu,3359,Bar,True,True,True,Yes,,2026-07-03,Negus Malt,Shimeles Solomon Ahmed,5.0,Bottle,5.0,1.0,,,,,,,,,,,,,,,,,,
sales,2030063,Emiyas bar,London,2526,Bar and Restaurant,True,True,True,Yes,,2026-07-03,Habesha 30L KEG Draught Beer,Seblu Deresse Mekonnen,3.787878787878788,Draught,1.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1125112,Ethiolink bar no2,Alemayehu,3359,Bar and Restaurant,True,False,False,No,,2026-07-03,Habesha 30L KEG Draught Beer,Shimeles Solomon Ahmed,7.575757575757576,Draught,2.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1125087,Etiopian Skylight Hotel,Netsanet,215,Hotel,True,True,False,No,,2026-07-03,Habesha 30L KEG Draught Beer,Dawileon Trading Plc,11.363636363636363,Draught,3.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1010501,Feke Kunspagna,Alemayehu,3359,Butchery,True,False,False,No,,2026-07-03,Habesha 30L KEG Draught Beer,Fibath Trading,7.575757575757576,Draught,2.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,2254017,Fekire  kunespagna,Alemayehu,3359,Butchery,True,True,True,Yes,,2026-07-03,Habesha Beer,Fibath Trading,8.0,Bottle,8.0,1.0,,,,,,,,,,,,,,,,,,
sales,2254017,Fekire  kunespagna,Alemayehu,3359,Butchery,True,True,True,Yes,,2026-07-03,Habesha 30L KEG Draught Beer,Fibath Trading,3.787878787878788,Draught,1.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,2254017,Fekire  kunespagna,Alemayehu,3359,Butchery,True,True,True,Yes,,2026-07-03,Negus Malt,Fibath Trading,2.0,Bottle,2.0,1.0,,,,,,,,,,,,,,,,,,
sales,1570898,Fikir Shiromeda Bar &Restaurant,London,2526,Restaurant,True,True,True,Yes,,2026-07-03,Negus Malt,DA Beverage Distribution plc,3.0,Bottle,3.0,1.0,,,,,,,,,,,,,,,,,,
sales,2068360,fikre kunspagna,London,2526,Butchery,True,True,True,Yes,,2026-07-03,Habesha Beer,DA Beverage Distribution plc,20.0,Bottle,20.0,1.0,,,,,,,,,,,,,,,,,,
sales,1202082,Fitsum bar&restaurant,Chandra,295,Bar and Restaurant,True,True,True,Yes,,2026-07-03,Habesha 30L KEG Draught Beer,Yigeremu Goshu Hordofa,7.575757575757576,Draught,2.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1018616,foyate bar and restaurant,London,2526,Restaurant,True,True,True,Yes,,2026-07-03,Habesha 30L KEG Draught Beer,Guade Lakew Wondifraw,3.787878787878788,Draught,1.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1569906,Bella Pasta,Alemayehu,3359,Restaurant,True,False,False,No,,2026-07-03,Habesha Beer,Fibath Trading,5.0,Bottle,5.0,1.0,,,,,,,,,,,,,,,,,,
sales,1001466,goro Abiza no1,Alemayehu,3359,Butchery,True,True,True,Yes,,2026-07-03,Habesha 30L KEG Draught Beer,Fibath Trading,7.575757575757576,Draught,2.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1580041,Green Bush Garden,London,2526,Restaurant,True,False,False,No,,2026-07-03,Habesha Beer,Guade Lakew Wondifraw,5.0,Bottle,5.0,1.0,,,,,,,,,,,,,,,,,,
sales,1580041,Green Bush Garden,London,2526,Restaurant,True,False,False,No,,2026-07-03,Negus Malt,Guade Lakew Wondifraw,2.0,Bottle,2.0,1.0,,,,,,,,,,,,,,,,,,
sales,2848593,Habesha butchery,Alemayehu,3359,Butchery,True,False,False,No,,2026-07-03,Habesha 30L KEG Draught Beer,Fibath Trading,7.575757575757576,Draught,2.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1613091,Haletaw Ha Kurt ena Kitfo,London,2526,Butchery,True,True,True,Yes,,2026-07-03,Habesha 30L KEG Draught Beer,Fibath Trading,7.575757575757576,Draught,2.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1000358,Harmony Hotel,Netsanet,215,Hotel,True,True,True,Yes,,2026-07-03,Habesha 30L KEG Draught Beer,Fibath Trading,7.575757575757576,Draught,2.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1003509,Hiber Ethiopia Cultural House,Netsanet,215,Cultural house,True,False,True,Yes,,2026-07-03,Habesha 30L KEG Draught Beer,Fibath Trading,7.575757575757576,Draught,2.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1002026,Hintsa Hotel,Alemayehu,3359,Bar,True,False,False,No,,2026-07-03,Habesha Beer,Shimeles Solomon Ahmed,5.0,Bottle,5.0,1.0,,,,,,,,,,,,,,,,,,
sales,1048859,Holiday hotel,London,2526,Hotel,True,False,False,No,,2026-07-03,Habesha Beer,DA Beverage Distribution plc,15.0,Bottle,15.0,1.0,,,,,,,,,,,,,,,,,,
sales,1048859,Holiday hotel,London,2526,Hotel,True,False,False,No,,2026-07-03,Negus Malt,DA Beverage Distribution plc,1.0,Bottle,1.0,1.0,,,,,,,,,,,,,,,,,,
sales,2123024,Hop Lounge,Alemayehu,3359,Bar and Restaurant,True,True,False,No,,2026-07-03,Habesha Beer,Fibath Trading,5.0,Bottle,5.0,1.0,,,,,,,,,,,,,,,,,,
sales,2495983,Hundaf bar no3,Alemayehu,3359,Bar and Restaurant,True,False,False,No,,2026-07-03,Habesha Beer,Fibath Trading,2.0,Bottle,2.0,1.0,,,,,,,,,,,,,,,,,,
sales,2495983,Hundaf bar no3,Alemayehu,3359,Bar and Restaurant,True,False,False,No,,2026-07-03,Negus Malt,Fibath Trading,1.0,Bottle,1.0,1.0,,,,,,,,,,,,,,,,,,
sales,1002061,JRJ Bar and Resturant,Alemayehu,3359,Bar,True,True,False,No,,2026-07-03,Habesha Beer,Shimeles Solomon Ahmed,25.0,Bottle,25.0,1.0,,,,,,,,,,,,,,,,,,
sales,1002061,JRJ Bar and Resturant,Alemayehu,3359,Bar,True,True,False,No,,2026-07-03,Negus Malt,Shimeles Solomon Ahmed,2.0,Bottle,2.0,1.0,,,,,,,,,,,,,,,,,,
sales,1024486,Kebe Butchery (bole),Netsanet,215,Butchery,True,True,True,Yes,,2026-07-03,Habesha 30L KEG Draught Beer,Fibath Trading,7.575757575757576,Draught,2.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,2417439,kebkab Kurt ena kitfo,London,2526,Butchery,True,True,True,Yes,,2026-07-03,Habesha Beer,Guade Lakew Wondifraw,5.0,Bottle,5.0,1.0,,,,,,,,,,,,,,,,,,
sales,2417439,kebkab Kurt ena kitfo,London,2526,Butchery,True,True,True,Yes,,2026-07-03,Negus Malt,Guade Lakew Wondifraw,2.0,Bottle,2.0,1.0,,,,,,,,,,,,,,,,,,
sales,1051669,Ker Yihun Nught Club,Alemayehu,3359,Bar,True,False,False,No,,2026-07-03,Habesha Beer,Shimeles Solomon Ahmed,15.0,Bottle,15.0,1.0,,,,,,,,,,,,,,,,,,
sales,1215982,Kertina butchery(korean,Alemayehu,3359,Butchery,True,True,True,Yes,,2026-07-03,Habesha 30L KEG Draught Beer,Fibath Trading,7.575757575757576,Draught,2.0,3.787878787878788,,,,,,,,,,,,,,,,,,
sales,1001652,Kertina butchery(gerji t,Alemayehu,3359,Butchery,True,True,False,No,,2026-07-03,Habesha Beer,Fibath Trading,9.0,Bottle,9.0,1.0,,,,,,,,,,,,,,,,,,
sales,1001652,Kertina butchery(gerji t,Alemayehu,3359,Butchery,True,True,False,No,,2026-07-03,Habesha 30L KEG Draught Beer,Fibath Trading,7.575757575757576,Draught,2.0,3.787878787878788,,,,,,,,,,,,,,,,,,
